X,Y,TOWER_ASSE,ACTION_DTT,STATUS,LINE_SERIE,TOWER_CONS,YEAR_OF_IN,TOWER_HEIG,GDO_GID
-2.007078668,55.52571585,4ZY276,2017/05/25,C,L6,D,1966,103.32,10026672
-2.005197049,55.52217591,4ZY277,2020/04/02,C,L6,D,1966,112.53,10039342
-2.004147759,55.52014516,4ZY278,2017/05/25,C,L6,D,1966,111.11,10038383
-2.002310423,55.5166859,4ZY279,2017/05/25,C,L6,D60,1966,111.94,10026671
-2.003687979,55.51433173,4ZY280,2017/05/25,C,L6,D,1966,124.36,10026670
-2.00560361,55.51100712,4ZY281,2017/05/25,C,L6,D60,1966,149.65,10026669
-2.003639999,55.50859916,4ZY282,2017/05/25,C,L6,D,1966,157.82,10040414
-2.000885024,55.5052657,4ZY283,2017/05/25,C,L6,D,1966,154.84,10026668
-1.998320481,55.50214782,4ZY284,2017/05/25,C,L6,D,1966,150.21,10026667
-1.995582251,55.49877829,4ZY285,2017/05/25,C,L6,D,1966,193.71,10026666
-1.993335023,55.49607363,4ZY286,2017/05/25,C,L6,D30,1966,169.38,10040733
-1.990186255,55.49229063,4ZY287,2017/05/25,C,L6,D,1966,186.2,10026665
-1.988113783,55.48978357,4ZY288,2017/05/25,C,L6,D,1966,203.86,10035271
-1.985851769,55.48704283,4ZY289,2017/05/25,C,L6,D,1966,186.48,10026664
-1.982966044,55.48353195,4ZY290,2020/04/02,C,L6,D,1966,187.47,10019308
-1.980696223,55.48072548,4ZY291,2017/05/25,C,L6,D,1966,191.8,10026663
-1.978340375,55.47785877,4ZY292,2017/05/25,C,L6,D,1966,177.37,10026662
-1.975384161,55.47429105,4ZY293,2017/05/25,C,L6,D,1966,184.46,10033130
-1.972886746,55.47135231,4ZY294,2017/05/25,C,L6,D,1966,199.25,10026661
-1.970753223,55.46877302,4ZY295,2017/05/25,C,L6,D30,1966,205.86,10035355
-1.966908993,55.4666695,4ZY296,2020/04/07,C,L6,D,1966,202.24,10026660
-1.963520976,55.46485192,4ZY297,2020/10/19,C,L6,D,1966,202.7,10026659
-1.959924531,55.46295644,4ZY298,2017/05/25,C,L6,D,1966,183.24,10036194
-1.955309474,55.46047489,4ZY299,2017/05/25,C,L6,D,1966,160.84,10026658
-1.950742396,55.45802013,4ZY300,2017/05/25,C,L6,D,1966,160.8,10026657
-1.946902667,55.45596987,4ZY301,2017/05/25,C,L6,D,1966,130.48,10026656
-1.94276316,55.45375762,4ZY302,2017/05/25,C,L6,D30,1966,110.49,10033129
-1.940853706,55.45129472,4ZY303,2017/05/25,C,L6,D,1966,109.27,10026655
-1.938329123,55.44806773,4ZY304,2017/05/25,C,L6,D,1966,98.24,10039341
-1.936309847,55.445425,4ZY305,2017/05/25,C,L6,D,1966,96.52,10026654
-1.933880659,55.44230579,4ZY306,2017/05/25,C,L6,D,1966,96.78,10036193
-1.93134145,55.43905168,4ZY307,2017/05/25,C,L6,D30,1966,108.94,10026653
-1.928548942,55.43627361,4ZY308,2017/05/25,C,L6,D,1966,97.82,10032504
-1.925362531,55.4330819,4ZY309,2017/05/25,C,L6,D,1966,90.88,10026652
-1.922570891,55.43029469,4ZY310,2017/05/25,C,L6,D,1966,87.88,10026651
-1.919890085,55.42758836,4ZY311,2017/05/25,C,L6,D,1966,93.93,10034682
-1.916374111,55.42400982,4ZY312,2017/05/25,C,L6,D,1966,132.2,10026650
-1.9141039,55.42176189,4ZY313,2017/05/25,C,L6,D,1966,152.29,10037553
-1.911525273,55.41916919,4ZY314,2020/10/19,C,L6,D30,1966,140.95,10019309
-1.90705946,55.41734439,4ZY315,2020/04/02,C,L6,D,1966,113.71,10019034
-1.902397163,55.41544535,4ZY316,2017/05/25,C,L6,D,1966,95.93,10020916
-1.898168409,55.41369874,4ZY317,2017/05/25,C,L6,D,1966,84.94,10026649
-1.893782231,55.41189793,4ZY318,2017/05/25,C,L6,D30,1966,72.12,10026648
-1.890298244,55.40953168,4ZY319,2017/05/25,C,L6,D,1966,80.04,10036192
-1.887035407,55.40729134,4ZY320,2017/05/25,C,L6,D,1966,66.02,10026647
-1.884387523,55.40540868,4ZY321,2020/10/29,C,L6,D,1966,69.15,10026646
-1.881860205,55.40365512,4ZY322,2020/10/29,C,L6,D,1966,60.69,10026645
-1.876725949,55.40009645,4ZY323,2020/10/29,C,L6,D30,1966,81.1,10033128
-1.87438595,55.39724229,4ZY324,2017/05/25,C,L6,D,1966,75.83,10026644
-1.871681348,55.39384299,4ZY325,2017/05/25,C,L6,D,1966,72.78,10026643
-1.869307287,55.39087527,4ZY326,2017/05/25,C,L6,D,1966,84.81,10020075
-1.866414749,55.38729594,4ZY327,2017/05/25,C,L6,D30,1966,132.79,10026642
-1.865699132,55.38420415,4ZY328,2017/05/25,C,L6,D,1966,139.68,10026641
-1.864999742,55.38101353,4ZY329,2017/05/25,C,L6,D,1966,137.26,10036191
-1.864143854,55.3774723,4ZY330,2017/05/25,C,L6,D,1966,109.18,10026640
-1.863521929,55.37476697,4ZY331,2017/05/25,C,L6,D,1966,103.52,10026639
-1.862915202,55.37225034,4ZY332,2017/05/25,C,L6,D30,1966,97.91,10033127
-1.864267461,55.36899909,4ZY333,2017/05/25,C,L6,D,1966,109.52,10026638
-1.865698709,55.36564906,4ZY334,2017/05/25,C,L6,D,1966,130.8,10032573
-1.867034399,55.36249658,4ZY335,2017/05/25,C,L6,D,1966,143.12,10026637
-1.868418054,55.35908356,4ZY336,2017/05/25,C,L6,D,1966,184.9,10026636
-1.869610538,55.35618251,4ZY337,2017/05/25,C,L6,D30,1966,197.87,10026635
-1.870691577,55.3535509,4ZY338,2017/05/25,C,L6,D,1966,204.23,10018970
-1.872503465,55.34917686,4ZY339,2017/05/25,C,L6,D,1966,225.94,10026634
-1.873552533,55.34656317,4ZY340,2017/05/25,C,L6,D,1966,236.63,10034106
-1.875061894,55.34293459,4ZY341,2017/05/25,C,L6,D,1966,266.11,10036190
-1.876157842,55.34034789,4ZY342,2017/05/25,C,L6,D,1966,255.73,10018905
-1.877540797,55.33695727,4ZY343,2020/04/02,C,L6,D,1966,246.64,10037552
-1.878540413,55.33453667,4ZY344,2017/05/25,C,L6,D60,1966,226.54,10026633
-1.875333914,55.33157722,4ZY345,2017/05/25,C,L6,D,1966,218.15,10039340
-1.872504839,55.32903142,4ZY346,2017/05/25,C,L6,D,1966,217.38,10039339
-1.868655055,55.32546911,4ZY347,2017/05/25,C,L6,D,1966,237.39,10020076
-1.866062646,55.32309412,4ZY348,2017/05/25,C,L6,D,1966,203.56,10026632
-1.862449379,55.31981939,4ZY349,2017/05/25,C,L6,D,1966,184.75,10026631
-1.859339516,55.3169405,4ZY350,2017/05/25,C,L6,D,1966,181.64,10026630
-1.856119953,55.31402545,4ZY351,2017/05/25,C,L6,D,1966,183.25,10026629
-1.853953032,55.31202811,4ZY352,2017/05/25,C,L6,D30,1966,188.71,10036189
-1.847754032,55.30985505,4ZY353,2017/05/25,C,L6,D,1966,216.21,10033126
-1.843687325,55.30841875,4ZY354,2020/10/29,C,L6,D,1966,205.63,10026628
-1.838771466,55.30668962,4ZY355,2017/05/25,C,L6,D,1966,187.59,10026627
-1.833800914,55.30495773,4ZY356,2017/05/25,C,L6,D,1966,156.97,10026626
-1.828248909,55.30301815,4ZY357,2017/05/25,C,L6,D,1966,129.02,10040914
-1.823027641,55.30120458,4ZY358,2017/05/25,C,L6,D,1966,117.41,10026625
-1.818939136,55.29976089,4ZY359,2017/05/25,C,L6,D60,1966,115.77,10036188
-1.816339502,55.29654913,4ZY360,2017/05/25,C,L6,D,1966,106.33,10026624
-1.813803317,55.29332842,4ZY361,2017/05/25,C,L6,D,1966,102.67,10037102
-1.811063528,55.28996356,4ZY362,2017/05/25,C,L6,D,1966,87.35,10032502
-1.808543715,55.28678768,4ZY363,2017/05/25,C,L6,D,1966,71.49,10020915
-1.805899364,55.28340488,4ZY364,2017/05/25,C,L6,D,1966,50.28,10026623
-1.803943548,55.28094865,4ZY365,2017/05/25,C,L6,D,1966,60.41,10026622
-1.801471563,55.27788052,4ZY366,2017/05/25,C,L6,D60,1966,57.44,10026621
-1.803922674,55.27559311,4ZY367,2017/05/25,C,L6,D,1966,78.33,10026620
-1.807274666,55.27247141,4ZY368,2017/05/25,C,L6,D,1966,88.9,10034797
-1.810468119,55.26948415,4ZY369,2017/05/25,C,L6,D,1966,93.02,10020077
-1.813543853,55.26657814,4ZY370,2020/10/19,C,L6,D,1966,97.86,10026619
-1.816658025,55.26367529,4ZY371,2020/10/29,C,L6,D,1966,107.35,10026618
-1.819365861,55.26122174,4ZY372,2017/05/25,C,L6,D30,1966,115.48,10036187
-1.820261596,55.2579792,4ZY373,2017/05/25,C,L6,D,1966,120.82,10026617
-1.821379244,55.25433263,4ZY374,2017/05/25,C,L6,D,1966,117.18,10039338
-1.822417157,55.25088361,4ZY375,2017/05/25,C,L6,D,1966,123.22,10026616
-1.823423438,55.24743458,4ZY376,2017/05/25,C,L6,D,1966,131.06,10020078
-1.824381177,55.24425505,4ZY377,2017/05/25,C,L6,D,1966,140.31,10018906
-1.825530582,55.24036592,4ZY378,2017/05/25,C,L6,D,1966,144.8,10026615
-1.826472333,55.23716837,4ZY379,2017/05/25,C,L6,D60,1966,152.75,10039337
-1.823202966,55.23462993,4ZY380,2020/04/02,C,L6,D,1966,160.43,10026614
-1.820125581,55.23232493,4ZY381,2017/05/25,C,L6,D,1966,170.32,10026613
-1.816992127,55.22989415,4ZY382,2017/05/25,C,L6,D,1966,165.05,10018752
-1.813686585,55.22736417,4ZY383,2017/05/25,C,L6,D,1966,158.93,10033125
-1.810052499,55.22459099,4ZY384,2017/05/25,C,L6,D60,1966,151.26,10036186
-1.810666515,55.2210785,4ZY385,2017/05/25,C,L6,D,1966,136,10019310
-1.811280464,55.21755702,4ZY386,2017/05/25,C,L6,D,1966,128.31,10026612
-1.811878716,55.21400855,4ZY387,2017/05/25,C,L6,D,1966,117.44,10039336
-1.812485636,55.21059636,4ZY388,2020/10/29,C,L6,D,1966,111.76,10026611
-1.813058553,55.20704636,4ZY389,2017/05/25,C,L6,D,1966,107.23,10020384
-1.813719201,55.20352492,4ZY390,2017/05/25,C,L6,D,1966,88.83,10026610
-1.814316639,55.20005731,4ZY391,2017/05/25,C,L6,D,1966,88.37,10026609
-1.814961815,55.19643699,4ZY392,2017/05/25,C,L6,D30,1966,87.59,10026608
-1.814458363,55.19321931,4ZY393,2017/05/25,C,L6,D,1966,100.95,10033124
-1.813894884,55.18941745,4ZY394,2017/05/25,C,L6,D,1966,123.81,10020608
-1.813422383,55.18633459,4ZY395,2017/05/25,C,L6,D,1966,129.21,10033760
-1.813011003,55.18362923,4ZY396,2017/05/25,C,L6,D,1966,128.97,10026607
-1.812538422,55.18059129,4ZY397,2017/05/25,C,L6,D,1966,119.39,10020079
-1.812051013,55.1773826,4ZY398,2017/05/25,C,L6,D,1966,113.48,10026606
-1.811593348,55.17454236,4ZY399,2017/05/25,C,L6,D30,1966,116.52,10036185
-1.810116086,55.17153881,4ZY400,2017/05/25,C,L6,D,1966,109.59,10026605
-1.80862326,55.16855318,4ZY401,2017/05/25,C,L6,D,1966,103.04,10039335
-1.807099436,55.16553154,4ZY402,2017/05/25,C,L6,D,1966,93.48,10034107
-1.805498148,55.162348,4ZY403,2017/05/25,C,L6,D,1966,87.19,10026604
-1.803881906,55.15906558,4ZY404,2017/05/25,C,L6,D,1966,78.82,10026603
-1.802110821,55.15541446,4ZY405,2017/05/25,C,L6,D,1966,86.02,10026602
-1.800494905,55.15217692,4ZY406,2017/05/25,C,L6,D,1966,99.04,10019311
-1.798770665,55.14868756,4ZY407,2017/05/25,C,L6,D60,1966,103.81,10026601
-1.802579388,55.1463125,4ZY408,2017/05/25,C,L6,D,1966,99.27,10026600
-1.806859504,55.14368646,4ZY409,2017/05/25,C,L6,D,1966,109.6,10040732
-1.810635767,55.14133806,4ZY410,2017/05/25,C,L6,D,1966,113.99,10033712
-1.815339478,55.13846977,4ZY411,2017/05/25,C,L6,D,1966,120.36,10034108
-1.819287597,55.13604949,4ZY412,2017/05/25,C,L6,D,1966,122.68,10026599
-1.82361282,55.13336006,4ZY413,2017/05/25,C,L6,D,1966,112.45,10026598
-1.827842982,55.1307602,4ZY414,2017/05/25,C,L6,D30,1966,95.1,10033123
-1.829408277,55.1277791,4ZY415,2017/05/25,C,L6,D,1966,93.6,10026597
-1.83103655,55.12468124,4ZY416,2017/05/25,C,L6,D30,1966,97.21,10026596
-1.830829832,55.12164374,4ZY417,2017/05/25,C,L6,D,1966,94.69,10037551
-1.830655185,55.11844453,4ZY418,2017/05/25,C,L6,D,1966,94.44,10036184
-1.830465307,55.11514645,4ZY419,2017/05/25,C,L6,D,1966,96.84,10026595
-1.830259938,55.11181241,4ZY420,2017/05/25,C,L6,D,1966,94.08,10026594
-1.830056849,55.1079482,4ZY421,2017/05/25,C,L6,D,1966,103.08,10039334
-1.829895869,55.10525222,4ZY422,2017/05/25,C,L6,D,1966,102.57,10037550
-1.829706466,55.10187326,4ZY423,2017/05/25,C,L6,D,1966,107.52,10020080
-1.829547021,55.09882683,4ZY424,2017/05/25,C,L6,D30,1966,97.11,10035100
-1.831256152,55.09484845,4ZY425,2017/05/25,C,L6,D,1966,110.57,10026593
-1.832553773,55.09178605,4ZY426,2017/05/25,C,L6,D,1966,107.72,10034796
-1.834087974,55.08829263,4ZY427,2017/05/25,C,L6,D,1966,122.74,10026592
-1.835590687,55.08477219,4ZY428,2017/05/25,C,L6,D,1966,127.22,10026591
-1.836950635,55.08162895,4ZY429,2017/05/25,C,L6,D,1966,124.71,10026590
-1.838132379,55.07901438,4ZY430,2020/10/29,C,L6,D,1966,119.55,10020914
-1.83963803,55.07547716,4ZY431,2017/05/25,C,L6,D30,1966,120.52,10026589
-1.839429514,55.0727901,4ZY432,2017/05/25,C,L6,D,1966,128.09,10036183
-1.839161519,55.06932119,4ZY433,2017/05/25,C,L6,D,1966,125.93,10026588
-1.838877625,55.06592414,4ZY434,2017/05/25,C,L6,D,1966,128.01,10039333
-1.838683676,55.06353362,4ZY435,2017/05/25,C,L6,D,1966,133.63,10038256
-1.838429044,55.06066677,4ZY436,2017/05/25,C,L6,D,1966,132.25,10035270
-1.838280519,55.0586717,4ZY437,2017/05/25,C,L6,D,1966,128.51,10026587
-1.838086277,55.05637104,4ZY438,2017/05/25,C,L6,D,1966,122.03,10039332
-1.837861837,55.05380077,4ZY439,2017/05/25,C,L6,D,1966,125.57,10026586
-1.837697929,55.05175176,4ZY440,2017/05/25,C,L6,D,1966,122.37,10019035
-1.837502989,55.0496398,4ZY441,2017/05/25,C,L6,D,1966,126.84,10026585
-1.837278115,55.04719532,4ZY442,2017/05/25,C,L6,D,1966,124.43,10020081
-1.837068372,55.04488565,4ZY443,2017/05/25,C,L6,D,1966,121.58,10026584
-1.836828924,55.04218955,4ZY444,2017/05/25,C,L6,D60,1966,117.71,10036182
-1.833522999,55.03940842,4ZY445,2017/05/25,C,L6,D,1966,106.88,10033122
-1.830669564,55.0370322,4ZY446,2017/05/25,C,L6,D,1966,116.06,10026583
-1.827224108,55.03415187,4ZY447,2017/05/25,C,L6,D,1966,111.72,10026582
-1.824262224,55.03170345,4ZY448,2017/05/25,C,L6,D,1966,110.07,10020607
-1.820895778,55.02885,4ZY449,2017/05/25,C,L6,D,1966,99.62,10039331
-1.817202515,55.02573537,4ZY450,2017/05/25,C,L6,D,1966,106.49,10026581
-1.814164075,55.02319674,4ZY451,2017/05/25,C,L6,D,1966,110.47,10026580
-1.81041975,55.02011963,4ZY452,2020/10/29,C,L6,D,1966,117.58,10026579
-1.80709138,55.01729994,4ZY453,2017/05/25,C,L6,D,1966,126.3,10026578
-1.80389419,55.01466931,4ZY454,2020/04/02,C,L12,DJ MK3,2010,127.42,10033121
-1.801936314,55.01296941,4ZY455,2017/05/25,C,L6,D60,1966,128.65,10036181
-1.803893012,55.00933324,4ZY456,2017/05/25,C,L6,D,1966,132.61,10020082
-1.805675515,55.00608315,4ZY457,2017/05/25,C,L6,D,1966,124.28,10026577
-1.807631322,55.00249184,4ZY458,2017/05/25,C,L6,D30,1966,115.97,10026576
-1.809460703,54.99911596,4ZY459,2017/05/25,C,L6,D,1966,105.98,10026575
-1.811306025,54.9956053,4ZY460,2017/05/25,C,L6,D90,1966,105.16,10039330
-1.807298807,54.99356819,4ZY461,2017/05/25,C,L6,D30,1966,111.17,10026574
-1.803333663,54.99260035,4ZY462,2017/05/25,C,L6,D,1966,112.14,10026573
-1.799868287,54.99174104,4ZY463,2017/05/25,C,L6,D30,1966,95.66,10034748
-1.795176585,54.98927108,4ZY464,2017/05/25,C,L6,D30,1966,44.53,10040415
-1.78933576,54.98851529,4ZY465,2017/05/25,C,L6,D,1966,15.8,10026572
-1.783573289,54.98775936,4ZY466,2017/05/25,C,L6,D30,1966,5.4,10036180
-1.777794416,54.98718284,4ZY467,2017/05/25,C,L6,D,1966,4.43,10026571
-1.771391208,54.98650604,4ZY468,2017/05/25,C,L6,D,1966,3.54,10026570
-1.765443197,54.98591375,4ZY469,2020/10/29,C,L6,D30,1966,3.61,10026569
-1.760248278,54.98603506,4ZY470,2020/04/02,C,L6,D,1966,3.9,10040855
-1.756329493,54.98610843,4ZY471,2017/05/25,C,L6,D60,1966,4.75,10037225
-1.753357428,54.98404464,4ZY472,2017/05/25,C,L6,D30,1966,4.27,10020074
-1.74842754,54.98278549,4ZY473,2017/05/25,C,L6,D30,1966,4.6,10026568
-1.74507864,54.98021139,4ZY474,2020/04/14,C,L6,D,1966,5.29,10026567
-1.743622894,54.97907317,4ZY475,2017/05/25,C,L12,DT,1966,,10034052
-1.268386381,53.75671055,4ZZ001,2017/05/25,C,L6,DT,1969,36.06,10026019
-1.273839019,53.75714812,4ZZ002,2017/05/25,C,L6,D30,1969,43.56,10026020
-1.278556265,53.75653111,4ZZ003,2020/04/02,C,L6,D,1969,46.12,10033072
-1.283183948,53.75591812,4ZZ004,2020/04/02,C,L6,D,1969,47.89,10019317
-1.289030657,53.7551378,4ZZ005,2020/04/02,C,L6,D,1969,48.19,10026021
-1.294482478,53.75440836,4ZZ006,2020/04/02,C,L6,D,1969,48.23,10040172
-1.300775233,53.75355094,4ZZ007,2017/05/25,C,L6,D,1969,20.9,10026022
-1.3063535,53.75280133,4ZZ008,2017/05/25,C,L6,D30,1969,28.36,10026023
-1.310838237,53.75187691,4ZZ009,2020/04/02,C,L6,D,1969,30.13,10038386
-1.314510237,53.7510865,4ZZ010,2017/05/25,C,L6,D,1969,19.83,10026024
-1.320414058,53.74986172,4ZZ011,2017/05/25,C,L6,D,1969,35.75,10026025
-1.325933603,53.74868274,4ZZ012,2020/04/02,C,L6,D,1969,33.48,10036103
-1.33084134,53.74765223,4ZZ013,2020/04/02,C,L6,D,1969,29.09,10026026
-1.337089746,53.74635076,4ZZ014,2017/05/25,C,L6,D,1969,13.15,10037095
-1.342003919,53.74529926,4ZZ015,2017/05/25,C,L6,D,1969,9.71,10026027
-1.347450025,53.74415159,4ZZ016,2017/05/25,C,L6,D30,1969,10.04,10026028
-1.351125146,53.74274439,4ZZ017,2020/04/02,C,L6,D,1969,9.66,10026029
-1.355967871,53.74093142,4ZZ018,2020/04/02,C,L6,D,1969,13.67,10037530
-1.360305346,53.7393224,4ZZ019,2017/05/25,C,L6,D,1969,10.42,10026030
-1.364970854,53.73757656,4ZZ020,2017/05/25,C,L6,D,1969,11.78,10026031
-1.370230378,53.73561795,4ZZ021,2017/05/25,C,L6,D,1969,11.62,10036104
-1.37426565,53.73408621,4ZZ022,2020/10/21,C,L6,D30,1969,9.25,10026032
-1.379374793,53.73333773,4ZZ023,2017/05/25,C,L6,D,1969,12.79,10019318
-1.384738119,53.73249353,4ZZ024,2017/05/25,C,L6,D,1969,15.08,10035272
-1.38908642,53.73184486,4ZZ025,2020/04/02,C,L6,D,1969,15.37,10026033
-1.393427632,53.73118056,4ZZ026,2017/05/25,C,L6,D30,1969,14.44,10026034
-1.398869588,53.731163,4ZZ027,2017/05/25,C,L6,D,1969,13.8,10026035
-1.403917973,53.73110726,4ZZ028,2017/05/25,C,L6,D,1969,11.88,10026036
-1.409338752,53.73107667,4ZZ029,2020/04/02,C,L6,D60,1969,11.43,10026037
-1.413827736,53.72917862,4ZZ030,2017/05/25,C,L6,D,1969,9.84,10020089
-1.418767927,53.72705445,4ZZ031,2017/05/25,C,L6,D,1969,10.02,10026038
-1.423676902,53.72495683,4ZZ032,2017/05/25,C,L6,D60,1969,10.01,10036105
-1.428288828,53.7257338,4ZZ033,2017/05/25,C,L6,D,1969,14.5,10033073
-1.432235308,53.72641757,4ZZ034,2017/05/25,C,L6,D30,1969,13.65,10039251
-1.437725185,53.72616468,4ZZ035,2017/05/25,C,L6,D,1969,19.34,10026039
-1.443593286,53.72595823,4ZZ036,2017/05/25,C,L6,D,1969,32.25,10033646
-1.449355482,53.72573304,4ZZ037,2017/05/25,C,L6,D,1969,29.23,10040880
-1.455162988,53.72551682,4ZZ038,2017/05/25,C,L6,D,1969,35.24,10034109
-1.46009112,53.72532337,4ZZ039,2017/05/25,C,L6,D30,1969,49.32,10020090
-1.464977043,53.72486888,4ZZ040,2017/05/25,C,L6,D,1969,52.58,10026040
-1.470794969,53.72429898,4ZZ041,2020/04/02,C,L6,D,1969,59.39,10026041
-1.476114729,53.72378551,4ZZ042,2017/05/25,C,L6,D30,1969,59.86,10039252
-1.480941819,53.72283391,4ZZ043,2020/04/02,C,L6,D30,1969,62.02,10033074
-1.486026679,53.72250713,4ZZ044,2017/05/25,C,L6,D,1969,62.45,10020589
-1.491029312,53.72221996,4ZZ045,2020/10/21,C,L6,D30,1969,71.75,10026042
-1.495681678,53.72239537,4ZZ046,2017/05/25,C,L6,D30,1969,82.07,10026043
-1.500272367,53.72378082,4ZZ047,2017/05/25,C,L6,D,1969,89.33,10026044
-1.505437789,53.72529429,4ZZ048,2017/05/25,C,L6,D,1969,85.39,10034110
-1.509981511,53.72669743,4ZZ049,2020/04/07,C,L6,D90,1969,84.44,10020091
-1.514143903,53.72471872,4ZZ050,2017/05/25,C,L6,D,1969,86.03,10036106
-1.517648333,53.72308805,4ZZ051,2017/05/25,C,L6,D30,1969,93.75,10026045
-1.522172363,53.72105685,4ZZ052,2017/05/25,C,L6,D,1969,96.44,10026046
-1.526132679,53.71925694,4ZZ053,2017/05/25,C,L6,D30,1969,98.9,10026047
-1.529779861,53.71697031,4ZZ054,2017/05/25,C,L6,D,1969,96.69,10026048
-1.532659237,53.7152038,4ZZ055,2020/04/02,C,L6,D,1969,98.08,10026049
-1.534937017,53.71374567,4ZZ056,2017/05/25,C,L6,D60,1969,94.49,10026050
-1.541650702,53.71360965,4ZZ057,2017/05/25,C,L6,D,1969,88.05,10033741
-1.547357986,53.71352652,4ZZ058,2020/04/02,C,L6,D,1969,90.1,10026051
-1.552425374,53.71343449,4ZZ059,2017/05/25,C,L6,D,1969,97.74,10026052
-1.556971542,53.71336141,4ZZ060,2017/05/25,C,L6,D,1969,95.83,10026053
-1.56244217,53.71326455,4ZZ061,2017/05/25,C,L6,D,1969,84.78,10037531
-1.567155056,53.7131827,4ZZ062,2017/05/25,C,L6,D,1969,95.39,10033075
-1.571761787,53.71310927,4ZZ063,2017/05/25,C,L6,D30,1969,96.74,10036107
-1.576037177,53.71283676,4ZZ064,2017/05/25,C,L6,D,1969,95.5,10039253
-1.582480817,53.71239186,4ZZ065,2017/05/25,C,L6,D,1969,83.29,10026054
-1.586346844,53.71213554,4ZZ066,2017/05/25,C,L6,D,1969,84.99,10026055
-1.590201363,53.71185083,4ZZ067,2020/04/02,C,L6,D30,1969,86.82,10032505
-1.59341876,53.71251012,4ZZ068,2017/05/25,C,L6,D,1969,94.42,10026056
-1.597698085,53.71339632,4ZZ069,2017/05/25,C,L6,D,1969,108.28,10026057
-1.601448229,53.71418174,4ZZ070,2017/05/25,C,L6,D60,1969,114.29,10026058
-1.60408989,53.71685094,4ZZ071,2017/05/25,C,L6,D,1969,123.92,10033076
-1.606671702,53.71947498,4ZZ072,2017/05/25,C,L6,D60,1969,133.59,10020385
-1.611052527,53.72006146,4ZZ073,2020/04/02,C,L6,D,1969,120.03,10026059
-1.616056003,53.72068276,4ZZ074,2017/05/25,C,L6,D30,1969,93.64,10026060
-1.620335854,53.7216581,4ZZ075,2017/05/25,C,L6,D,1969,91.56,10036108
-1.62458568,53.72262421,4ZZ076,2017/05/25,C,L6,D30,1969,77.49,10035161
-1.62852026,53.72499137,4ZZ077,2017/05/25,C,L6,D60,1969,78.32,10026061
-1.62934408,53.72782522,4ZZ078,2017/05/25,C,L6,D30,1969,86.21,10039254
-1.631442163,53.73055513,4ZZ079,2017/05/25,C,L6,D,1969,88.73,10026062
-1.633495664,53.73321297,4ZZ080,2017/05/25,C,L6,D,1969,92.72,10026063
-1.635099224,53.7353391,4ZZ081,2017/05/25,C,L6,D,1969,101.07,10026064
-1.636913133,53.73769956,4ZZ082,2017/05/25,C,L6,D30,1969,111.83,10026065
-1.639583762,53.73918173,4ZZ083,2017/05/25,C,L6,D,1969,124.88,10032267
-1.6435223,53.74135072,4ZZ084,2017/05/25,C,L6,D60,1969,152.24,10036109
-1.647308381,53.7418563,4ZZ085,2017/05/25,C,L6,D30,1969,164.97,10026066
-1.652628148,53.74208758,4ZZ086,2017/05/25,C,L6,D,1969,169.08,10026067
-1.655598882,53.742204,4ZZ087,2017/05/25,C,L6,D,1969,172.49,10020590
-1.660615769,53.74240704,4ZZ088,2017/05/25,C,L6,D30,1969,168.86,10026068
-1.663648769,53.7423257,4ZZ089,2017/05/25,C,L6,D,1969,156.46,10026069
-1.668547029,53.74219552,4ZZ090,2017/05/25,C,L6,D30,1969,148.66,10020092
-1.671745193,53.74184684,4ZZ091,2020/04/02,C,L6,D,1969,128.92,10037318
-1.676775337,53.74129726,4ZZ092,2020/10/21,C,L6,D30,1969,127.62,10033077
-1.679662913,53.74188414,4ZZ093,2017/05/25,C,L6,D30,1969,136.32,10026070
-1.684396579,53.74175244,4ZZ094,2020/04/02,C,L6,D,1969,146.66,10026071
-1.687654703,53.74166252,4ZZ095,2017/05/25,C,L6,D,1969,139.2,10026072
-1.693356687,53.74148846,4ZZ096,2017/05/25,C,L6,D30,1969,150.61,10040416
-1.696938843,53.74092232,4ZZ097,2017/05/25,C,L6,D,1969,154.4,10036110
-1.69958017,53.74046157,4ZZ098,2017/05/25,C,L6,D60,1969,152.55,10026073
-1.701818641,53.74122215,4ZZ099,2017/05/25,C,L6,D,1969,152.6,10020093
-1.707203097,53.74309592,4ZZ100,2017/05/25,C,L6,D,1969,123.91,10026074
-1.710651796,53.74429969,4ZZ101,2017/05/25,C,L6,D,1969,122.22,10018713
-1.714690762,53.74569351,4ZZ102,2017/05/25,C,L6,D60,1969,142.1,10040253
-1.719643873,53.74418619,4ZZ103,2017/05/25,C,L6,D,1969,145.73,10026075
-1.722424327,53.74331181,4ZZ104,2017/05/25,C,L6,D,1969,143.2,10026076
-1.725123989,53.74249348,4ZZ105,2020/04/02,C,L6,D,1969,122.33,10026077
-1.731129088,53.74065316,4ZZ106,2017/05/25,C,L6,D60,1969,102.09,10034111
-1.736106509,53.74123943,4ZZ107,2020/04/02,C,L6,D,1969,118.95,10020087
-1.74156203,53.74186545,4ZZ108,2020/04/15,C,L6,D,1969,133.75,10026078
-1.74803492,53.74261447,4ZZ109,2020/04/07,C,L6,D30,1969,160.03,10026079
-1.752149375,53.74391289,4ZZ110,2020/04/15,C,L6,D,1969,156.72,10034779
-1.755468373,53.74492931,4ZZ111,2017/05/25,C,L6,D,1969,156.66,10019319
-1.761144233,53.7467203,4ZZ112,2017/05/25,C,L6,D,1969,162.11,10026080
